run,model,test_days,pred,acc,test_n,test_pos_n,test_neg_n,test_pos_frac,test_neg_frac,train_n,train_start,train_end,test_start,test_end,train_years,n_features,pi_size,min_feats,feature_set,horizon
139,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-21,2025-04-04,2025-05-20,2025-05-20,5,8,1.0,8,baseline,30
139,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-21,2025-04-04,2025-05-20,2025-05-20,5,12,1.0,12,baseline,30
140,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2020-05-20,2025-04-03,2025-05-19,2025-05-19,5,6,0.33,6,baseline,30
140,xgboost-2,1,0.3,0.0,1,1,0,1.0,0.0,1225,2020-05-20,2025-04-03,2025-05-19,2025-05-19,5,8,0.33,8,baseline,30
140,xgboost-2,1,0.45,0.0,1,1,0,1.0,0.0,1225,2020-05-20,2025-04-03,2025-05-19,2025-05-19,5,12,0.33,12,baseline,30
140,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2020-05-20,2025-04-03,2025-05-19,2025-05-19,5,6,0.67,6,baseline,30
140,xgboost-2,1,0.1,0.0,1,1,0,1.0,0.0,1225,2020-05-20,2025-04-03,2025-05-19,2025-05-19,5,8,0.67,8,baseline,30
140,xgboost-2,1,0.1,0.0,1,1,0,1.0,0.0,1225,2020-05-20,2025-04-03,2025-05-19,2025-05-19,5,12,0.67,12,baseline,30
140,xgboost-2,1,0.25,0.0,1,1,0,1.0,0.0,1225,2020-05-20,2025-04-03,2025-05-19,2025-05-19,5,6,1.0,6,baseline,30
140,xgboost-2,1,0.25,0.0,1,1,0,1.0,0.0,1225,2020-05-20,2025-04-03,2025-05-19,2025-05-19,5,8,1.0,8,baseline,30
140,xgboost-2,1,0.1,0.0,1,1,0,1.0,0.0,1225,2020-05-20,2025-04-03,2025-05-19,2025-05-19,5,12,1.0,12,baseline,30
141,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2020-05-19,2025-04-02,2025-05-16,2025-05-16,5,6,0.33,6,baseline,30
141,xgboost-2,1,0.1,0.0,1,1,0,1.0,0.0,1225,2020-05-19,2025-04-02,2025-05-16,2025-05-16,5,8,0.33,8,baseline,30
141,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-19,2025-04-02,2025-05-16,2025-05-16,5,12,0.33,12,baseline,30
141,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-19,2025-04-02,2025-05-16,2025-05-16,5,6,0.67,6,baseline,30
141,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-19,2025-04-02,2025-05-16,2025-05-16,5,8,0.67,8,baseline,30
141,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2020-05-19,2025-04-02,2025-05-16,2025-05-16,5,12,0.67,12,baseline,30
141,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-19,2025-04-02,2025-05-16,2025-05-16,5,6,1.0,6,baseline,30
141,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-19,2025-04-02,2025-05-16,2025-05-16,5,8,1.0,8,baseline,30
141,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-19,2025-04-02,2025-05-16,2025-05-16,5,12,1.0,12,baseline,30
142,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-18,2025-04-01,2025-05-15,2025-05-15,5,6,0.33,6,baseline,30
142,xgboost-2,1,0.3,0.0,1,1,0,1.0,0.0,1225,2020-05-18,2025-04-01,2025-05-15,2025-05-15,5,8,0.33,8,baseline,30
142,xgboost-2,1,0.15,0.0,1,1,0,1.0,0.0,1225,2020-05-18,2025-04-01,2025-05-15,2025-05-15,5,12,0.33,12,baseline,30
142,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-18,2025-04-01,2025-05-15,2025-05-15,5,6,0.67,6,baseline,30
142,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-18,2025-04-01,2025-05-15,2025-05-15,5,8,0.67,8,baseline,30
142,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-18,2025-04-01,2025-05-15,2025-05-15,5,12,0.67,12,baseline,30
142,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-18,2025-04-01,2025-05-15,2025-05-15,5,6,1.0,6,baseline,30
142,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-18,2025-04-01,2025-05-15,2025-05-15,5,8,1.0,8,baseline,30
142,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-18,2025-04-01,2025-05-15,2025-05-15,5,12,1.0,12,baseline,30
143,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2020-05-15,2025-03-31,2025-05-14,2025-05-14,5,6,0.33,6,baseline,30
143,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-15,2025-03-31,2025-05-14,2025-05-14,5,8,0.33,8,baseline,30
143,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-15,2025-03-31,2025-05-14,2025-05-14,5,12,0.33,12,baseline,30
143,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-15,2025-03-31,2025-05-14,2025-05-14,5,6,0.67,6,baseline,30
143,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-15,2025-03-31,2025-05-14,2025-05-14,5,8,0.67,8,baseline,30
143,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-15,2025-03-31,2025-05-14,2025-05-14,5,12,0.67,12,baseline,30
143,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-15,2025-03-31,2025-05-14,2025-05-14,5,6,1.0,6,baseline,30
143,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-15,2025-03-31,2025-05-14,2025-05-14,5,8,1.0,8,baseline,30
143,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-15,2025-03-31,2025-05-14,2025-05-14,5,12,1.0,12,baseline,30
144,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2020-05-14,2025-03-28,2025-05-13,2025-05-13,5,6,0.33,6,baseline,30
144,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2020-05-14,2025-03-28,2025-05-13,2025-05-13,5,8,0.33,8,baseline,30
144,xgboost-2,1,0.3,0.0,1,1,0,1.0,0.0,1225,2020-05-14,2025-03-28,2025-05-13,2025-05-13,5,12,0.33,12,baseline,30
144,xgboost-2,1,0.2,0.0,1,1,0,1.0,0.0,1225,2020-05-14,2025-03-28,2025-05-13,2025-05-13,5,6,0.67,6,baseline,30
144,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2020-05-14,2025-03-28,2025-05-13,2025-05-13,5,8,0.67,8,baseline,30
144,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2020-05-14,2025-03-28,2025-05-13,2025-05-13,5,12,0.67,12,baseline,30
144,xgboost-2,1,0.2,0.0,1,1,0,1.0,0.0,1225,2020-05-14,2025-03-28,2025-05-13,2025-05-13,5,6,1.0,6,baseline,30
144,xgboost-2,1,0.2,0.0,1,1,0,1.0,0.0,1225,2020-05-14,2025-03-28,2025-05-13,2025-05-13,5,8,1.0,8,baseline,30
144,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2020-05-14,2025-03-28,2025-05-13,2025-05-13,5,12,1.0,12,baseline,30
145,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-13,2025-03-27,2025-05-12,2025-05-12,5,6,0.33,6,baseline,30
145,xgboost-2,1,0.5,1.0,1,1,0,1.0,0.0,1225,2020-05-13,2025-03-27,2025-05-12,2025-05-12,5,8,0.33,8,baseline,30
145,xgboost-2,1,0.2,0.0,1,1,0,1.0,0.0,1225,2020-05-13,2025-03-27,2025-05-12,2025-05-12,5,12,0.33,12,baseline,30
145,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2020-05-13,2025-03-27,2025-05-12,2025-05-12,5,6,0.67,6,baseline,30
145,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-13,2025-03-27,2025-05-12,2025-05-12,5,8,0.67,8,baseline,30
145,xgboost-2,1,0.15,0.0,1,1,0,1.0,0.0,1225,2020-05-13,2025-03-27,2025-05-12,2025-05-12,5,12,0.67,12,baseline,30
145,xgboost-2,1,0.2,0.0,1,1,0,1.0,0.0,1225,2020-05-13,2025-03-27,2025-05-12,2025-05-12,5,6,1.0,6,baseline,30
145,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-13,2025-03-27,2025-05-12,2025-05-12,5,8,1.0,8,baseline,30
145,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-13,2025-03-27,2025-05-12,2025-05-12,5,12,1.0,12,baseline,30
146,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-12,2025-03-26,2025-05-09,2025-05-09,5,6,0.33,6,baseline,30
146,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-12,2025-03-26,2025-05-09,2025-05-09,5,8,0.33,8,baseline,30
146,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-12,2025-03-26,2025-05-09,2025-05-09,5,12,0.33,12,baseline,30
146,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2020-05-12,2025-03-26,2025-05-09,2025-05-09,5,6,0.67,6,baseline,30
146,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-12,2025-03-26,2025-05-09,2025-05-09,5,8,0.67,8,baseline,30
146,xgboost-2,1,0.1,0.0,1,1,0,1.0,0.0,1225,2020-05-12,2025-03-26,2025-05-09,2025-05-09,5,12,0.67,12,baseline,30
146,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-12,2025-03-26,2025-05-09,2025-05-09,5,6,1.0,6,baseline,30
146,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-12,2025-03-26,2025-05-09,2025-05-09,5,8,1.0,8,baseline,30
146,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-12,2025-03-26,2025-05-09,2025-05-09,5,12,1.0,12,baseline,30
147,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-11,2025-03-25,2025-05-08,2025-05-08,5,6,0.33,6,baseline,30
147,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-11,2025-03-25,2025-05-08,2025-05-08,5,8,0.33,8,baseline,30
147,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-11,2025-03-25,2025-05-08,2025-05-08,5,12,0.33,12,baseline,30
147,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-11,2025-03-25,2025-05-08,2025-05-08,5,6,0.67,6,baseline,30
147,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2020-05-11,2025-03-25,2025-05-08,2025-05-08,5,8,0.67,8,baseline,30
147,xgboost-2,1,0.15,0.0,1,1,0,1.0,0.0,1225,2020-05-11,2025-03-25,2025-05-08,2025-05-08,5,12,0.67,12,baseline,30
147,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-11,2025-03-25,2025-05-08,2025-05-08,5,6,1.0,6,baseline,30
147,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-11,2025-03-25,2025-05-08,2025-05-08,5,8,1.0,8,baseline,30
147,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-11,2025-03-25,2025-05-08,2025-05-08,5,12,1.0,12,baseline,30
148,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-08,2025-03-24,2025-05-07,2025-05-07,5,6,0.33,6,baseline,30
148,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-08,2025-03-24,2025-05-07,2025-05-07,5,8,0.33,8,baseline,30
148,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-08,2025-03-24,2025-05-07,2025-05-07,5,12,0.33,12,baseline,30
148,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-08,2025-03-24,2025-05-07,2025-05-07,5,6,0.67,6,baseline,30
148,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-08,2025-03-24,2025-05-07,2025-05-07,5,8,0.67,8,baseline,30
148,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2020-05-08,2025-03-24,2025-05-07,2025-05-07,5,12,0.67,12,baseline,30
148,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-08,2025-03-24,2025-05-07,2025-05-07,5,6,1.0,6,baseline,30
148,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-08,2025-03-24,2025-05-07,2025-05-07,5,8,1.0,8,baseline,30
148,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-08,2025-03-24,2025-05-07,2025-05-07,5,12,1.0,12,baseline,30
149,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-07,2025-03-21,2025-05-06,2025-05-06,5,6,0.33,6,baseline,30
149,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-07,2025-03-21,2025-05-06,2025-05-06,5,8,0.33,8,baseline,30
149,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-07,2025-03-21,2025-05-06,2025-05-06,5,12,0.33,12,baseline,30
149,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2020-05-07,2025-03-21,2025-05-06,2025-05-06,5,6,0.67,6,baseline,30
149,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2020-05-07,2025-03-21,2025-05-06,2025-05-06,5,8,0.67,8,baseline,30
149,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-07,2025-03-21,2025-05-06,2025-05-06,5,12,0.67,12,baseline,30
149,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-07,2025-03-21,2025-05-06,2025-05-06,5,6,1.0,6,baseline,30
149,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-07,2025-03-21,2025-05-06,2025-05-06,5,8,1.0,8,baseline,30
149,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-07,2025-03-21,2025-05-06,2025-05-06,5,12,1.0,12,baseline,30
150,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-06,2025-03-20,2025-05-05,2025-05-05,5,6,0.33,6,baseline,30
150,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-06,2025-03-20,2025-05-05,2025-05-05,5,8,0.33,8,baseline,30
150,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-06,2025-03-20,2025-05-05,2025-05-05,5,12,0.33,12,baseline,30
150,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-06,2025-03-20,2025-05-05,2025-05-05,5,6,0.67,6,baseline,30
150,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-06,2025-03-20,2025-05-05,2025-05-05,5,8,0.67,8,baseline,30
150,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-06,2025-03-20,2025-05-05,2025-05-05,5,12,0.67,12,baseline,30
150,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-06,2025-03-20,2025-05-05,2025-05-05,5,6,1.0,6,baseline,30
150,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-06,2025-03-20,2025-05-05,2025-05-05,5,8,1.0,8,baseline,30
150,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-06,2025-03-20,2025-05-05,2025-05-05,5,12,1.0,12,baseline,30
151,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-05,2025-03-19,2025-05-02,2025-05-02,5,6,0.33,6,baseline,30
151,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-05,2025-03-19,2025-05-02,2025-05-02,5,8,0.33,8,baseline,30
151,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-05,2025-03-19,2025-05-02,2025-05-02,5,12,0.33,12,baseline,30
151,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2020-05-05,2025-03-19,2025-05-02,2025-05-02,5,6,0.67,6,baseline,30
151,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2020-05-05,2025-03-19,2025-05-02,2025-05-02,5,8,0.67,8,baseline,30
151,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2020-05-05,2025-03-19,2025-05-02,2025-05-02,5,12,0.67,12,baseline,30
151,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-05,2025-03-19,2025-05-02,2025-05-02,5,6,1.0,6,baseline,30
151,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2020-05-05,2025-03-19,2025-05-02,2025-05-02,5,8,1.0,8,baseline,30
151,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-05,2025-03-19,2025-05-02,2025-05-02,5,12,1.0,12,baseline,30
152,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-04,2025-03-18,2025-05-01,2025-05-01,5,6,0.33,6,baseline,30
152,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-04,2025-03-18,2025-05-01,2025-05-01,5,8,0.33,8,baseline,30
152,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-04,2025-03-18,2025-05-01,2025-05-01,5,12,0.33,12,baseline,30
152,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-04,2025-03-18,2025-05-01,2025-05-01,5,6,0.67,6,baseline,30
152,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-04,2025-03-18,2025-05-01,2025-05-01,5,8,0.67,8,baseline,30
152,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-04,2025-03-18,2025-05-01,2025-05-01,5,12,0.67,12,baseline,30
152,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-04,2025-03-18,2025-05-01,2025-05-01,5,6,1.0,6,baseline,30
152,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-04,2025-03-18,2025-05-01,2025-05-01,5,8,1.0,8,baseline,30
152,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-04,2025-03-18,2025-05-01,2025-05-01,5,12,1.0,12,baseline,30
153,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-01,2025-03-17,2025-04-30,2025-04-30,5,6,0.33,6,baseline,30
153,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-01,2025-03-17,2025-04-30,2025-04-30,5,8,0.33,8,baseline,30
153,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-01,2025-03-17,2025-04-30,2025-04-30,5,12,0.33,12,baseline,30
153,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2020-05-01,2025-03-17,2025-04-30,2025-04-30,5,6,0.67,6,baseline,30
153,xgboost-2,1,0.2,0.0,1,1,0,1.0,0.0,1225,2020-05-01,2025-03-17,2025-04-30,2025-04-30,5,8,0.67,8,baseline,30
153,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-01,2025-03-17,2025-04-30,2025-04-30,5,12,0.67,12,baseline,30
153,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2020-05-01,2025-03-17,2025-04-30,2025-04-30,5,6,1.0,6,baseline,30
153,xgboost-2,1,0.2,0.0,1,1,0,1.0,0.0,1225,2020-05-01,2025-03-17,2025-04-30,2025-04-30,5,8,1.0,8,baseline,30
153,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-05-01,2025-03-17,2025-04-30,2025-04-30,5,12,1.0,12,baseline,30
154,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2020-04-30,2025-03-14,2025-04-29,2025-04-29,5,6,0.33,6,baseline,30
154,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-04-30,2025-03-14,2025-04-29,2025-04-29,5,8,0.33,8,baseline,30
154,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2020-04-30,2025-03-14,2025-04-29,2025-04-29,5,12,0.33,12,baseline,30
154,xgboost-2,1,0.3,0.0,1,1,0,1.0,0.0,1225,2020-04-30,2025-03-14,2025-04-29,2025-04-29,5,6,0.67,6,baseline,30
154,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2020-04-30,2025-03-14,2025-04-29,2025-04-29,5,8,0.67,8,baseline,30
154,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2020-04-30,2025-03-14,2025-04-29,2025-04-29,5,12,0.67,12,baseline,30
154,xgboost-2,1,0.15,0.0,1,1,0,1.0,0.0,1225,2020-04-30,2025-03-14,2025-04-29,2025-04-29,5,6,1.0,6,baseline,30
154,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-04-30,2025-03-14,2025-04-29,2025-04-29,5,8,1.0,8,baseline,30
154,xgboost-2,1,0.25,0.0,1,1,0,1.0,0.0,1225,2020-04-30,2025-03-14,2025-04-29,2025-04-29,5,12,1.0,12,baseline,30
155,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-04-29,2025-03-13,2025-04-28,2025-04-28,5,6,0.33,6,baseline,30
155,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2020-04-29,2025-03-13,2025-04-28,2025-04-28,5,8,0.33,8,baseline,30
155,xgboost-2,1,0.9,1.0,1,1,0,1.0,0.0,1225,2020-04-29,2025-03-13,2025-04-28,2025-04-28,5,12,0.33,12,baseline,30
155,xgboost-2,1,0.1,0.0,1,1,0,1.0,0.0,1225,2020-04-29,2025-03-13,2025-04-28,2025-04-28,5,6,0.67,6,baseline,30
155,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2020-04-29,2025-03-13,2025-04-28,2025-04-28,5,8,0.67,8,baseline,30
155,xgboost-2,1,0.2,0.0,1,1,0,1.0,0.0,1225,2020-04-29,2025-03-13,2025-04-28,2025-04-28,5,12,0.67,12,baseline,30
155,xgboost-2,1,0.15,0.0,1,1,0,1.0,0.0,1225,2020-04-29,2025-03-13,2025-04-28,2025-04-28,5,6,1.0,6,baseline,30
155,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2020-04-29,2025-03-13,2025-04-28,2025-04-28,5,8,1.0,8,baseline,30
155,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-04-29,2025-03-13,2025-04-28,2025-04-28,5,12,1.0,12,baseline,30
156,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-04-28,2025-03-12,2025-04-25,2025-04-25,5,6,0.33,6,baseline,30
156,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-04-28,2025-03-12,2025-04-25,2025-04-25,5,8,0.33,8,baseline,30
156,xgboost-2,1,0.3,0.0,1,1,0,1.0,0.0,1225,2020-04-28,2025-03-12,2025-04-25,2025-04-25,5,12,0.33,12,baseline,30
156,xgboost-2,1,0.3,0.0,1,1,0,1.0,0.0,1225,2020-04-28,2025-03-12,2025-04-25,2025-04-25,5,6,0.67,6,baseline,30
156,xgboost-2,1,0.55,1.0,1,1,0,1.0,0.0,1225,2020-04-28,2025-03-12,2025-04-25,2025-04-25,5,8,0.67,8,baseline,30
156,xgboost-2,1,0.5,1.0,1,1,0,1.0,0.0,1225,2020-04-28,2025-03-12,2025-04-25,2025-04-25,5,12,0.67,12,baseline,30
156,xgboost-2,1,0.3,0.0,1,1,0,1.0,0.0,1225,2020-04-28,2025-03-12,2025-04-25,2025-04-25,5,6,1.0,6,baseline,30
156,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2020-04-28,2025-03-12,2025-04-25,2025-04-25,5,8,1.0,8,baseline,30
156,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-04-28,2025-03-12,2025-04-25,2025-04-25,5,12,1.0,12,baseline,30
157,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-04-27,2025-03-11,2025-04-24,2025-04-24,5,6,0.33,6,baseline,30
157,xgboost-2,1,0.1,0.0,1,1,0,1.0,0.0,1225,2020-04-27,2025-03-11,2025-04-24,2025-04-24,5,8,0.33,8,baseline,30
157,xgboost-2,1,0.4,0.0,1,1,0,1.0,0.0,1225,2020-04-27,2025-03-11,2025-04-24,2025-04-24,5,12,0.33,12,baseline,30
157,xgboost-2,1,0.15,0.0,1,1,0,1.0,0.0,1225,2020-04-27,2025-03-11,2025-04-24,2025-04-24,5,6,0.67,6,baseline,30
157,xgboost-2,1,0.75,1.0,1,1,0,1.0,0.0,1225,2020-04-27,2025-03-11,2025-04-24,2025-04-24,5,8,0.67,8,baseline,30
157,xgboost-2,1,0.25,0.0,1,1,0,1.0,0.0,1225,2020-04-27,2025-03-11,2025-04-24,2025-04-24,5,12,0.67,12,baseline,30
157,xgboost-2,1,0.15,0.0,1,1,0,1.0,0.0,1225,2020-04-27,2025-03-11,2025-04-24,2025-04-24,5,6,1.0,6,baseline,30
157,xgboost-2,1,0.75,1.0,1,1,0,1.0,0.0,1225,2020-04-27,2025-03-11,2025-04-24,2025-04-24,5,8,1.0,8,baseline,30
157,xgboost-2,1,0.25,0.0,1,1,0,1.0,0.0,1225,2020-04-27,2025-03-11,2025-04-24,2025-04-24,5,12,1.0,12,baseline,30
158,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2020-04-24,2025-03-10,2025-04-23,2025-04-23,5,6,0.33,6,baseline,30
158,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-04-24,2025-03-10,2025-04-23,2025-04-23,5,8,0.33,8,baseline,30
158,xgboost-2,1,0.3,0.0,1,1,0,1.0,0.0,1225,2020-04-24,2025-03-10,2025-04-23,2025-04-23,5,12,0.33,12,baseline,30
158,xgboost-2,1,0.1,0.0,1,1,0,1.0,0.0,1225,2020-04-24,2025-03-10,2025-04-23,2025-04-23,5,6,0.67,6,baseline,30
158,xgboost-2,1,0.4,0.0,1,1,0,1.0,0.0,1225,2020-04-24,2025-03-10,2025-04-23,2025-04-23,5,8,0.67,8,baseline,30
158,xgboost-2,1,0.2,0.0,1,1,0,1.0,0.0,1225,2020-04-24,2025-03-10,2025-04-23,2025-04-23,5,12,0.67,12,baseline,30
158,xgboost-2,1,0.1,0.0,1,1,0,1.0,0.0,1225,2020-04-24,2025-03-10,2025-04-23,2025-04-23,5,6,1.0,6,baseline,30
158,xgboost-2,1,0.0,0.0,1,1,0,1.0,0.0,1225,2020-04-24,2025-03-10,2025-04-23,2025-04-23,5,8,1.0,8,baseline,30
158,xgboost-2,1,0.05,0.0,1,1,0,1.0,0.0,1225,2020-04-24,2025-03-10,2025-04-23,2025-04-23,5,12,1.0,12,baseline,30
